"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_Door_InHandle.M_CCJ_Door_InHandle","0","14","1","1","0.000000","0","99"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_DoorH.M_CCJ_DoorH","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_DoorFrameK.M_CCJ_DoorFrameK","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_DoorFrameI.M_CCJ_DoorFrameI","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_DoorFrameH.M_CCJ_DoorFrameH","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_DoorFrameB.M_CCJ_DoorFrameB","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_DoorD.M_CCJ_DoorD","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_DoorB.M_CCJ_DoorB","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_DoorA.M_CCJ_DoorA","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_CrossBeam02A.M_CCJ_CrossBeam02A","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_CrossBeam01A.M_CCJ_CrossBeam01A","0","14","1","1","23.090834","0","93"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_ChimneyPart03A.M_CCJ_ChimneyPart03A","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_ChimneyPart02.M_CCJ_ChimneyPart02","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_chimneyB.M_CCJ_chimneyB","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_ChimneyA.M_CCJ_ChimneyA","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_ChangBangB.M_CCJ_ChangBangB","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_ChangBangA.M_CCJ_ChangBangA","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_Celling.M_CCJ_Celling","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_Buyeon.M_CCJ_Buyeon","0","14","1","1","0.000000","0","63"
"/Game/GeunjeongjeonComplex/Geunjeongjeon/MasterMaterial/MM_GJJ_OPMask.MM_GJJ_OPMask","0","42","3","1","64.175430","0","467"
"/Game/GeunjeongjeonComplex/Geunjeongjeon/MasterMaterial/MM_GJJ_OP.MM_GJJ_OP","0","33","1","1","277.447662","0","263"
"/Game/SajeongjeonComplex/Sajeongjeon/Material/M_SJJ_AngelRafterA1.M_SJJ_AngelRafterA1","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_YellowFloor.M_MCJ_YellowFloor","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_WindowE.M_MCJ_WindowE","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_WindowA.M_MCJ_WindowA","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_BeamA.M_CCJ_BeamA","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_AngelRafterA.M_CCJ_AngelRafterA","0","14","1","1","0.000000","0","63"
"/Game/ParagonSunWukong/FX/Materials/Shockwaves/m_SimpleRingSphere.m_SimpleRingSphere","0","20","2","1","24.873009","0","152"
"/Game/ParagonSunWukong/FX/Materials/Heroes/M_WukongRocks.M_WukongRocks","0","35","3","1","53.033405","0","406"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_WhiteCelling.M_MCJ_WhiteCelling","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_ToenmaruFloor.M_MCJ_ToenmaruFloor","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_ToenmaruA.M_MCJ_ToenmaruA","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_SupportingBeam01A.M_MCJ_SupportingBeam01A","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_SupportingBeamB.M_MCJ_SupportingBeamB","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_StereobateC.M_MCJ_StereobateC","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_StereobateA.M_MCJ_StereobateA","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_Stereobate01B.M_MCJ_Stereobate01B","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_SteppingStone.M_MCJ_SteppingStone","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_Stela.M_MCJ_Stela","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_Soro.M_MCJ_Soro","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_RoofWall.M_MCJ_RoofWall","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_RoofTileE.M_MCJ_RoofTileE","0","14","1","1","0.000000","0","63"
"/Game/ParagonSunWukong/FX/Materials/Water/M_Water_Drops_Master.M_Water_Drops_Master","0","12","1","1","18.941637","0","70"
"/Game/ParagonSunWukong/FX/Materials/Water/M_WaterImpact_Cylinder.M_WaterImpact_Cylinder","0","96","2","2","177.111374","0","1607"
"/Game/ParagonSunWukong/FX/Materials/Debris/M_Explosion_RockChunks.M_Explosion_RockChunks","0","94","1","1","201.918961","0","1498"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_RoofTileD.M_MCJ_RoofTileD","0","14","1","1","0.000000","0","63"
"/Game/ParagonSunWukong/FX/Materials/Heroes/M_Wukong_HotPursuit_RedBlueTrail.M_Wukong_HotPursuit_RedBlueTrail","0","20","1","1","26.570971","0","144"
"/Game/ParagonSunWukong/FX/Materials/Sparks/M_Hotdog_Spark_VLerp_MASTER.M_Hotdog_Spark_VLerp_MASTER","0","12","1","1","17.608324","0","78"
"/Game/ParagonSunWukong/FX/Materials/Heroes/Wukong/m_GhostTrail.m_GhostTrail","0","6","1","1","9.986663","0","26"
"/Game/ParagonSunWukong/FX/Materials/Heroes/M_Wukong_ULT_Patten3.M_Wukong_ULT_Patten3","0","40","2","2","49.333275","0","271"
"/Game/ParagonSunWukong/FX/Materials/Heroes/M_Wukong_ULT_Patten2.M_Wukong_ULT_Patten2","0","20","1","1","26.561863","0","161"
"/Game/ParagonSunWukong/FX/Materials/Heroes/M_Wukong_Flare_impact.M_Wukong_Flare_impact","0","20","1","1","25.700682","0","154"
"/Game/ParagonSunWukong/FX/Materials/Heroes/M_Wukong_fire2.M_Wukong_fire2","0","9","1","1","15.447038","0","53"
"/Game/ParagonSunWukong/FX/Materials/Heroes/M_Wukong_Constellations_Stars.M_Wukong_Constellations_Stars","0","40","5","2","41.951508","0","339"
"/Game/ParagonSunWukong/FX/Materials/Heroes/M_Wukong_Constellations_Lines.M_Wukong_Constellations_Lines","0","20","2","2","20.990721","0","93"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_RoofTileC.M_MCJ_RoofTileC","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_RoofTileB.M_MCJ_RoofTileB","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_RoofTileA.M_MCJ_RoofTileA","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_RoofOrnament01A.M_MCJ_RoofOrnament01A","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_RoofFloor.M_MCJ_RoofFloor","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_PillarC.M_MCJ_PillarC","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_PillarA.M_MCJ_PillarA","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_PatternWallB.M_MCJ_PatternWallB","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_PanelboardC.M_MCJ_PanelboardC","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_PanelboardB.M_MCJ_PanelboardB","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_PanelboardA.M_MCJ_PanelboardA","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_Jinecheol.M_MCJ_Jinecheol","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_GreenWood_Steel.M_MCJ_GreenWood_Steel","0","14","1","1","0.000000","0","99"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_Gable.M_MCJ_Gable","0","14","1","1","0.000000","0","63"
"/Game/ParagonSunWukong/FX/Materials/Heroes/M_ArrowFlare.M_ArrowFlare","0","9","1","1","13.017488","0","34"
"/Game/ParagonSunWukong/FX/Materials/Game/M_CleanseFlare.M_CleanseFlare","0","45","5","3","61.700546","0","302"
"/Game/ParagonSunWukong/FX/Materials/Flares/LightShafts/M_Flare_LightShafts_Soft.M_Flare_LightShafts_Soft","0","15","1","1","19.706217","0","76"
"/Game/ParagonSunWukong/FX/Materials/Fire/M_FX_Fire_Flamethrower_SubUV_01.M_FX_Fire_Flamethrower_SubUV_01","0","12","1","1","14.430847","0","80"
"/Game/ParagonSunWukong/FX/Materials/Energy/Plasma/M_FA_radialEnergy2.M_FA_radialEnergy2","0","64","37","2","77.255600","0","305"
"/Game/ParagonSunWukong/FX/Materials/Energy/Plasma/M_BFG_Particle_Core.M_BFG_Particle_Core","0","9","1","1","13.533021","0","48"
"/Game/ParagonSunWukong/Characters/Heroes/Wukong/Skins/Fury/Materials/M_BodyLightning.M_BodyLightning","0","32","1","1","46.527359","0","269"
"/Game/ParagonSunWukong/FX/Materials/Trails/M_Wukong_Trail.M_Wukong_Trail","0","10","1","1","13.501055","0","40"
"/Game/ParagonSunWukong/FX/Materials/Water/M_Footfall_Ripple.M_Footfall_Ripple","0","20","1","1","23.750324","0","127"
"/Game/ParagonSunWukong/FX/Materials/Tech/M_Glitch_Refraction.M_Glitch_Refraction","0","15","1","1","17.458435","0","68"
"/Game/ParagonSunWukong/FX/Materials/Heroes/Wukong/Skins/Future/M_Wukong_Future_ScifiRadius.M_Wukong_Future_ScifiRadius","0","30","2","2","61.236073","0","168"
"/Game/ParagonSunWukong/FX/Materials/Heroes/Wukong/M_Wukong_Sleep_ZZZ.M_Wukong_Sleep_ZZZ","0","9","1","1","12.893670","0","53"
"/Game/ParagonSunWukong/FX/Materials/Misc/M_SpeedTrails.M_SpeedTrails","0","50","2","1","75.402504","0","570"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_GableIron.M_MCJ_GableIron","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_FoundationStone.M_MCJ_FoundationStone","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_FloorA.M_MCJ_FloorA","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_FirePlace.M_MCJ_FirePlace","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_Door_OutHandle.M_MCJ_Door_OutHandle","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_Door_Iron.M_MCJ_Door_Iron","0","14","1","1","0.000000","0","99"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_Door_InHandle.M_MCJ_Door_InHandle","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_DoorFrameB.M_MCJ_DoorFrameB","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_DoorFrameA.M_MCJ_DoorFrameA","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_CrossBeam.M_MCJ_CrossBeam","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_ChimneyPart04A.M_MCJ_ChimneyPart04A","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_ChimneyPart03A.M_MCJ_ChimneyPart03A","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_ChimneyPart02A.M_MCJ_ChimneyPart02A","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_ChimneyPart01A.M_MCJ_ChimneyPart01A","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_Chimney01A.M_MCJ_Chimney01A","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_chimney01B.M_MCJ_chimney01B","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_ChangBang.M_MCJ_ChangBang","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_Capital.M_MCJ_Capital","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_Buyeon.M_MCJ_Buyeon","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_Boaji.M_MCJ_Boaji","0","14","1","1","0.000000","0","63"
"/Game/ParagonSunWukong/FX/Materials/Heroes/M_Wukong_ULT_UpEmbers2.M_Wukong_ULT_UpEmbers2","0","9","1","1","13.203555","0","43"
"/Game/SajeongjeonComplex/Sajeongjeon/Material/M_SJJ_WindowframeB.M_SJJ_WindowframeB","0","14","5","1","20.817287","0","74"
"/Game/SajeongjeonComplex/Sajeongjeon/Material/M_SJJ_WindowframeA2.M_SJJ_WindowframeA2","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Sajeongjeon/Material/M_SJJ_WindowframeA.M_SJJ_WindowframeA","0","14","5","1","0.000000","0","74"
"/Game/SajeongjeonComplex/Sajeongjeon/Material/M_SJJ_SupportingStoneB.M_SJJ_SupportingStoneB","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_AngelRafterB.M_MCJ_AngelRafterB","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_AngelRafterA.M_MCJ_AngelRafterA","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_Yellow_Floor.M_CCJ_Yellow_Floor","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_WindowE.M_CCJ_WindowE","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_WindowD.M_CCJ_WindowD","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_WindowC.M_CCJ_WindowC","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_WindowB.M_CCJ_WindowB","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_ToenmaruFloor.M_CCJ_ToenmaruFloor","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_SupportingBeam02B.M_CCJ_SupportingBeam02B","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_SupportingBeam01A.M_CCJ_SupportingBeam01A","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_SupportingBeam01B.M_CCJ_SupportingBeam01B","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_StereobateC.M_CCJ_StereobateC","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_StereobateA.M_CCJ_StereobateA","0","14","1","1","0.000000","0","63"
"/Game/ParagonSunWukong/Characters/Global/Eyes/Materials/M_EyeMachine_Glow.M_EyeMachine_Glow","0","26","1","1","39.052166","0","184"
"/Game/ParagonSunWukong/FX/Materials/Heroes/M_Wukong_Square_Gradient2.M_Wukong_Square_Gradient2","0","40","2","2","54.032269","0","332"
"/Game/ParagonSunWukong/FX/Materials/Heroes/M_Wukong_Square_Gradient.M_Wukong_Square_Gradient","0","20","1","1","21.840681","0","138"
"/Game/ParagonSunWukong/FX/Materials/Flares/LightShafts/M_UpEmbers_LightShafts.M_UpEmbers_LightShafts","0","12","1","1","14.681607","0","55"
"/Game/ParagonSunWukong/FX/Materials/Heroes/Wukong/m_WukongCloud_FakeLitParticles.m_WukongCloud_FakeLitParticles","0","63","2","2","122.843239","0","562"
"/Game/ParagonSunWukong/FX/Materials/Energy/Electricity/M_LightningSpiral.M_LightningSpiral","0","24","3","1","39.920170","0","256"
"/Game/SajeongjeonComplex/Sajeongjeon/Material/M_SJJ_Inner_SupportingBeam.M_SJJ_Inner_SupportingBeam","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Sajeongjeon/Material/M_SJJ_SupportingBeamA.M_SJJ_SupportingBeamA","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Sajeongjeon/Material/M_SJJ_StereobateC.M_SJJ_StereobateC","0","14","1","1","19.743542","0","61"
"/Game/SajeongjeonComplex/Sajeongjeon/Material/M_SJJ_StereobateB.M_SJJ_StereobateB","0","14","1","1","0.000000","0","93"
"/Game/SajeongjeonComplex/Sajeongjeon/Material/M_SJJ_StereobateA.M_SJJ_StereobateA","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Sajeongjeon/Material/M_SJJ_SteppingStone.M_SJJ_SteppingStone","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Sajeongjeon/Material/M_SJJ_Stela.M_SJJ_Stela","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Sajeongjeon/Material/M_SJJ_StairC.M_SJJ_StairC","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Sajeongjeon/Material/M_SJJ_StairB.M_SJJ_StairB","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Sajeongjeon/Material/M_SJJ_Soro1.M_SJJ_Soro1","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Sajeongjeon/Material/M_SJJ_Floor.M_SJJ_Floor","0","23","1","1","32.662724","0","156"
"/Game/SajeongjeonComplex/Sajeongjeon/Material/M_SJJ_RoyalRoad.M_SJJ_RoyalRoad","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Sajeongjeon/Material/M_SJJ_RoofWallA.M_SJJ_RoofWallA","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Sajeongjeon/Material/M_SJJ_RoofTileD.M_SJJ_RoofTileD","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Sajeongjeon/Material/M_SJJ_RoofTileC.M_SJJ_RoofTileC","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Sajeongjeon/Material/M_SJJ_RoofRafter.M_SJJ_RoofRafter","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Sajeongjeon/Material/M_SJJ_RoofOrnament_Iron.M_SJJ_RoofOrnament_Iron","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Sajeongjeon/Material/M_SJJ_RoofOrnamentH.M_SJJ_RoofOrnamentH","0","14","1","1","19.046539","0","65"
"/Game/SajeongjeonComplex/Sajeongjeon/Material/M_SJJ_RoofFloor.M_SJJ_RoofFloor","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Sajeongjeon/Material/M_SJJ_RafterA.M_SJJ_RafterA","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Sajeongjeon/Material/M_SJJ_PyungBang.M_SJJ_PyungBang","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Sajeongjeon/Material/M_SJJ_PoBeak.M_SJJ_PoBeak","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_SteppingStone.M_CCJ_SteppingStone","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_Stela.M_CCJ_Stela","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_StairC.M_CCJ_StairC","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_Stair01A.M_CCJ_Stair01A","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_Roof_Gypsum.M_CCJ_Roof_Gypsum","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_RoofWall.M_CCJ_RoofWall","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_RoofTileB.M_CCJ_RoofTileB","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_RoofTileA.M_CCJ_RoofTileA","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_RoofInner.M_CCJ_RoofInner","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_RoofFloor.M_CCJ_RoofFloor","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_RafterA.M_CCJ_RafterA","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CJJ_PillarC.M_CJJ_PillarC","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_PillarB.M_CCJ_PillarB","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_PillarA.M_CCJ_PillarA","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_PatternWallC.M_CCJ_PatternWallC","0","14","1","1","0.000000","0","63"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_PatternWallB.M_CCJ_PatternWallB","0","14","1","1","0.000000","0","63"
"/Game/ParagonSunWukong/Characters/Heroes/Wukong/Skins/GreatSage/Materials/M_Wukong_Greatsage_Fur.M_Wukong_Greatsage_Fur","0","54","1","1","78.585083","0","588"
"/Game/MS_Stump/Master_Materials/Imperfection_MasterMaterial.Imperfection_MasterMaterial","0","14","1","1","20.925100","0","70"
"/Game/MS_Stump/Master_Materials/Displacement_MasterMaterial.Displacement_MasterMaterial","0","14","1","1","42.644268","0","100"
"/Game/MS_Stump/Master_Materials/Atlas_MasterMaterial.Atlas_MasterMaterial","0","29","6","1","46.330368","0","258"
"/Game/SajeongjeonComplex/Sajeongjeon/Material/M_SJJ_DoorframeD.M_SJJ_DoorframeD","0","14","1","1","18.515932","0","69"
"/Game/ParagonSunWukong/FX/Materials/Flares/m_DarkFlare_Dynamics.m_DarkFlare_Dynamics","0","9","1","1","13.244585","0","33"
"/Game/ParagonSunWukong/FX/Materials/Debris/M_DirtTest.M_DirtTest","0","54","1","1","162.769165","0","606"
"/Game/ParagonSunWukong/FX/Materials/CineRescue/M_Smoke.M_Smoke","0","54","1","1","133.289841","0","765"
"/Game/ParagonSunWukong/FX/Materials/Flares/m_flare_01.m_flare_01","0","15","1","1","20.372149","0","94"
"/Game/ParagonSunWukong/FX/Materials/Heroes/M_Wukong_Smoke_Cheaper.M_Wukong_Smoke_Cheaper","0","54","6","1","219.859528","0","507"
"/Game/SajeongjeonComplex/Sajeongjeon/Material/M_SJJ_AngelRafterA.M_SJJ_AngelRafterA","0","14","3","1","50.083576","0","60"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_WindowPaper.M_MCJ_WindowPaper","0","14","3","1","57.943333","0","39"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_BeamA.M_MCJ_BeamA","0","14","3","1","18.244450","0","52"
"/Game/SajeongjeonComplex/Sajeongjeon/Material/M_SJJ_AngelRafterB.M_SJJ_AngelRafterB","0","14","3","1","0.000000","0","52"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_BeamB.M_MCJ_BeamB","0","14","6","1","17.875805","0","46"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_RoofIron.M_CCJ_RoofIron","0","14","6","1","0.000000","0","46"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_PatternWallD.M_CCJ_PatternWallD","0","14","6","1","0.000000","0","46"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_PatternWallA.M_CCJ_PatternWallA","0","14","6","1","0.000000","0","46"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_Jangyeo.M_CCJ_Jangyeo","0","14","6","1","0.000000","0","46"
"/Game/SajeongjeonComplex/Cheonchujeon/Material/M_CCJ_BeamB.M_CCJ_BeamB","0","14","6","1","0.000000","0","46"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_Wall02A.M_MCJ_Wall02A","0","14","6","1","0.000000","0","46"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_RoofOrnament_Iron.M_MCJ_RoofOrnament_Iron","0","14","14","1","0.000000","0","14"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_RoofOrnament02A.M_MCJ_RoofOrnament02A","0","14","14","1","0.000000","0","14"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_RoofGypsum.M_MCJ_RoofGypsum","0","14","1","1","29.134878","0","91"
"/Game/SajeongjeonComplex/Manchunjeon/Material/M_MCJ_WallC.M_MCJ_WallC","0","14","14","1","0.000000","0","14"
